,gaia_source_id,mass_interp
591,3552540318662331648,0.3873454360760958
592,3552693047699135232,0.6209489146663973
593,4472832130942575872,0.19265600231491906
594,4472967272079651712,0.2881848929621228
595,4473201399336707456,0.21639765227199387
596,4474034176316895104,0.42498261093260586
597,4657426561186000768,0.5980743330031323
598,203117765163988352,0.6094107298275057
599,203440132526903936,0.5388711560503905
600,204585269589285632,0.4431393073057325
601,204606954881817856,0.43490942698982915
602,6722777515177569792,0.7434490895056874
603,6723063461232507008,0.5082667265472194
604,4200535400561439488,0.3505570395975347
605,2162373204412993792,0.6327377293955684
606,2162411240644426240,0.17498141036607448
607,4058369298698605440,0.2327654317496262
608,4058369298708349824,0.2395729053117089
609,6283841001510343552,0.19787603868801204
610,6283993696187045120,0.5286583149798009
611,6284636051496613248,0.39651946541360095
612,6285024243524570752,0.7902843668918347
613,6285080838309725440,0.3071994563427354
614,6286332838456618496,0.36729221001608847
615,6288307904937252736,0.17897793414385962
616,6288325222245417856,0.6936865593017143
617,6289177958320337408,0.31744502319752743
618,6289982529865821568,0.6711462811879181
619,6290129211588911872,0.8004112759222426
