# t(year) ,phi(rad), x(mas), pllx_al, pllx_ac
2.019568683632689726e+03,2.546147823333740234e+00,4.351475300806403546e+00,-3.951032540923462011e-01,7.217363495098445547e-01
2.019606361050335863e+03,1.589218378067016602e+00,3.082221087908326940e+00,1.502130099246540285e-01,7.213278789183463768e-01
2.019606361050335863e+03,1.589218378067016602e+00,3.033134555418236733e+00,1.502130099246540285e-01,7.213278789183463768e-01
2.019606361050335863e+03,1.589218378067016602e+00,3.090964811574570259e+00,1.502130099246540285e-01,7.213278789183463768e-01
2.019606361050335863e+03,1.589218378067016602e+00,2.525417914751171722e+00,1.502130099246540285e-01,7.213278789183463768e-01
2.019606361050335863e+03,1.589218378067016602e+00,2.819608796462947264e+00,1.502130099246540285e-01,7.213278789183463768e-01
2.019606361050335863e+03,1.589218378067016602e+00,2.969293732547818809e+00,1.502130099246540285e-01,7.213278789183463768e-01
2.019606361050335863e+03,1.589218378067016602e+00,2.976542850171123522e+00,1.502130099246540285e-01,7.213278789183463768e-01
2.019606361050335863e+03,1.589218378067016602e+00,2.925596717543898162e+00,1.502130099246540285e-01,7.213278789183463768e-01
2.019606361050335863e+03,1.589218378067016602e+00,3.133646542851234784e+00,1.502130099246540285e-01,7.213278789183463768e-01
2.019606843364027782e+03,1.577217578887939453e+00,3.121152525576269987e+00,1.560555348675722875e-01,7.190261737508164552e-01
2.019606843364027782e+03,1.577217578887939453e+00,2.680923204046433472e+00,1.560555348675722875e-01,7.190261737508164552e-01
2.019606843364027782e+03,1.577217578887939453e+00,2.826071466684873634e+00,1.560555348675722875e-01,7.190261737508164552e-01
2.019606843364027782e+03,1.577217578887939453e+00,3.421020145015377878e+00,1.560555348675722875e-01,7.190261737508164552e-01
2.019606843364027782e+03,1.577217578887939453e+00,2.980692121843903752e+00,1.560555348675722875e-01,7.190261737508164552e-01
2.019606843364027782e+03,1.577217578887939453e+00,3.397793434416173763e+00,1.560555348675722875e-01,7.190261737508164552e-01
2.019606843364027782e+03,1.577217578887939453e+00,2.917709746071897481e+00,1.560555348675722875e-01,7.190261737508164552e-01
2.019606843364027782e+03,1.577217578887939453e+00,2.585810492915740166e+00,1.560555348675722875e-01,7.190261737508164552e-01
2.019606843364027782e+03,1.577217578887939453e+00,3.014571905821413988e+00,1.560555348675722875e-01,7.190261737508164552e-01
2.019607045991532459e+03,1.572180509567260742e+00,2.753697109691640943e+00,1.584968189643257974e-01,7.180471609518662701e-01
2.019607045991532459e+03,1.572180509567260742e+00,2.759045938529261832e+00,1.584968189643257974e-01,7.180471609518662701e-01
2.019607045991532459e+03,1.572180509567260742e+00,2.911114482654701963e+00,1.584968189643257974e-01,7.180471609518662701e-01
2.019607045991532459e+03,1.572180509567260742e+00,3.001745738487878068e+00,1.584968189643257974e-01,7.180471609518662701e-01
2.019607045991532459e+03,1.572180509567260742e+00,2.870358548112747599e+00,1.584968189643257974e-01,7.180471609518662701e-01
2.019607045991532459e+03,1.572180509567260742e+00,3.164878269008147171e+00,1.584968189643257974e-01,7.180471609518662701e-01
2.019607045991532459e+03,1.572180509567260742e+00,2.871715894619063736e+00,1.584968189643257974e-01,7.180471609518662701e-01
2.019607045991532459e+03,1.572180509567260742e+00,2.918727858086934024e+00,1.584968189643257974e-01,7.180471609518662701e-01
2.019607045991532459e+03,1.572180509567260742e+00,3.002337963840210122e+00,1.584968189643257974e-01,7.180471609518662701e-01
2.019607528298882926e+03,1.560202360153198242e+00,2.688147868483866443e+00,1.642762902363686384e-01,7.156886660232125719e-01
2.019607528298882926e+03,1.560202360153198242e+00,2.698664735552200433e+00,1.642762902363686384e-01,7.156886660232125719e-01
2.019607528298882926e+03,1.560202360153198242e+00,2.911309943386557464e+00,1.642762902363686384e-01,7.156886660232125719e-01
2.019607528298882926e+03,1.560202360153198242e+00,2.631337468728938589e+00,1.642762902363686384e-01,7.156886660232125719e-01
2.019607528298882926e+03,1.560202360153198242e+00,2.894507780853166068e+00,1.642762902363686384e-01,7.156886660232125719e-01
2.019607528298882926e+03,1.560202360153198242e+00,2.988238794220453354e+00,1.642762902363686384e-01,7.156886660232125719e-01
2.019607528298882926e+03,1.560202360153198242e+00,2.748130147744725527e+00,1.642762902363686384e-01,7.156886660232125719e-01
2.019607528298882926e+03,1.560202360153198242e+00,2.980303044387107914e+00,1.642762902363686384e-01,7.156886660232125719e-01
2.019607528298882926e+03,1.560202360153198242e+00,2.953152923656495510e+00,1.642762902363686384e-01,7.156886660232125719e-01
2.019787092215388611e+03,6.886029839515686035e-01,-4.548364275660888190e+00,-3.512937066695403510e-01,7.116753950979567422e-01
2.019787092215388611e+03,6.886029839515686035e-01,-4.811253002113510924e+00,-3.512937066695403510e-01,7.116753950979567422e-01
2.019787092215388611e+03,6.886029839515686035e-01,-4.948898593251572109e+00,-3.512937066695403510e-01,7.116753950979567422e-01
2.019787092215388611e+03,6.886029839515686035e-01,-4.787586542517776600e+00,-3.512937066695403510e-01,7.116753950979567422e-01
2.019787092215388611e+03,6.886029839515686035e-01,-5.032108786524243094e+00,-3.512937066695403510e-01,7.116753950979567422e-01
2.019787092215388611e+03,6.886029839515686035e-01,-4.876797484034078423e+00,-3.512937066695403510e-01,7.116753950979567422e-01
2.019787092215388611e+03,6.886029839515686035e-01,-4.694206478709824992e+00,-3.512937066695403510e-01,7.116753950979567422e-01
2.019787092215388611e+03,6.886029839515686035e-01,-4.621311670592094245e+00,-3.512937066695403510e-01,7.116753950979567422e-01
2.019787092215388611e+03,6.886029839515686035e-01,-4.640915189650671735e+00,-3.512937066695403510e-01,7.116753950979567422e-01
2.019787294826855941e+03,6.838448643684387207e-01,-4.704428544707238480e+00,-3.490368531996502766e-01,7.133055381035556808e-01
2.019787294826855941e+03,6.838448643684387207e-01,-4.802735616541410124e+00,-3.490368531996502766e-01,7.133055381035556808e-01
2.019787294826855941e+03,6.838448643684387207e-01,-4.944052287624332465e+00,-3.490368531996502766e-01,7.133055381035556808e-01
2.019787294826855941e+03,6.838448643684387207e-01,-4.715643923977596685e+00,-3.490368531996502766e-01,7.133055381035556808e-01
2.019787294826855941e+03,6.838448643684387207e-01,-4.851662266736607165e+00,-3.490368531996502766e-01,7.133055381035556808e-01
2.019787294826855941e+03,6.838448643684387207e-01,-4.739607796625221248e+00,-3.490368531996502766e-01,7.133055381035556808e-01
2.019787294826855941e+03,6.838448643684387207e-01,-4.861758929961540687e+00,-3.490368531996502766e-01,7.133055381035556808e-01
2.019787294826855941e+03,6.838448643684387207e-01,-5.242610567107781172e+00,-3.490368531996502766e-01,7.133055381035556808e-01
2.019787294826855941e+03,6.838448643684387207e-01,-4.480489132944148523e+00,-3.490368531996502766e-01,7.133055381035556808e-01
2.019843478285207084e+03,-7.517369389533996582e-01,5.387235253036594784e+00,5.681935110176297155e-01,7.178085876917391639e-01
2.019843478285207084e+03,-7.517369389533996582e-01,5.109786331340623988e+00,5.681935110176297155e-01,7.178085876917391639e-01
2.019843478285207084e+03,-7.517369389533996582e-01,4.942571992604735343e+00,5.681935110176297155e-01,7.178085876917391639e-01
2.019843478285207084e+03,-7.517369389533996582e-01,5.464222353202533355e+00,5.681935110176297155e-01,7.178085876917391639e-01
2.019843478285207084e+03,-7.517369389533996582e-01,5.806206391918013132e+00,5.681935110176297155e-01,7.178085876917391639e-01
2.019843478285207084e+03,-7.517369389533996582e-01,5.332007570270476116e+00,5.681935110176297155e-01,7.178085876917391639e-01
2.019843478285207084e+03,-7.517369389533996582e-01,5.651460895865112910e+00,5.681935110176297155e-01,7.178085876917391639e-01
2.019843478285207084e+03,-7.517369389533996582e-01,5.507130316455519647e+00,5.681935110176297155e-01,7.178085876917391639e-01
2.019843478285207084e+03,-7.517369389533996582e-01,5.384497288770314860e+00,5.681935110176297155e-01,7.178085876917391639e-01
2.019843960545055779e+03,-7.615501880645751953e-01,5.246551711547985164e+00,5.741197457439594087e-01,7.142319735495580302e-01
2.019843960545055779e+03,-7.615501880645751953e-01,5.670130538826511746e+00,5.741197457439594087e-01,7.142319735495580302e-01
2.019843960545055779e+03,-7.615501880645751953e-01,5.650346124977335016e+00,5.741197457439594087e-01,7.142319735495580302e-01
2.019843960545055779e+03,-7.615501880645751953e-01,5.322839034904665922e+00,5.741197457439594087e-01,7.142319735495580302e-01
2.019843960545055779e+03,-7.615501880645751953e-01,5.363114378498073265e+00,5.741197457439594087e-01,7.142319735495580302e-01
2.019843960545055779e+03,-7.615501880645751953e-01,5.518955086957067380e+00,5.741197457439594087e-01,7.142319735495580302e-01
2.019843960545055779e+03,-7.615501880645751953e-01,5.246380290444459860e+00,5.741197457439594087e-01,7.142319735495580302e-01
2.019843960545055779e+03,-7.615501880645751953e-01,5.491621443931685498e+00,5.741197457439594087e-01,7.142319735495580302e-01
2.019843960545055779e+03,-7.615501880645751953e-01,5.310664611956079639e+00,5.741197457439594087e-01,7.142319735495580302e-01
2.019935154526468295e+03,3.125579953193664551e-01,-5.260927449026695513e+00,-7.095969440919799309e-01,7.069378825914822695e-01
2.019935154526468295e+03,3.125579953193664551e-01,-4.477724246158345522e+00,-7.095969440919799309e-01,7.069378825914822695e-01
2.019935154526468295e+03,3.125579953193664551e-01,-4.679566403626655102e+00,-7.095969440919799309e-01,7.069378825914822695e-01
2.019935154526468295e+03,3.125579953193664551e-01,-5.100785747670528281e+00,-7.095969440919799309e-01,7.069378825914822695e-01
2.019935154526468295e+03,3.125579953193664551e-01,-4.575718499703549824e+00,-7.095969440919799309e-01,7.069378825914822695e-01
2.019935154526468295e+03,3.125579953193664551e-01,-5.074980334171299567e+00,-7.095969440919799309e-01,7.069378825914822695e-01
2.019935154526468295e+03,3.125579953193664551e-01,-5.124187026425001790e+00,-7.095969440919799309e-01,7.069378825914822695e-01
2.019935154526468295e+03,3.125579953193664551e-01,-4.951831567132326306e+00,-7.095969440919799309e-01,7.069378825914822695e-01
2.019935154526468295e+03,3.125579953193664551e-01,-4.713484192701871578e+00,-7.095969440919799309e-01,7.069378825914822695e-01
2.019935357130876582e+03,3.118344843387603760e-01,-4.601907144986787657e+00,-7.096533250173301388e-01,7.068516806246220030e-01
2.019935357130876582e+03,3.118344843387603760e-01,-4.884243531347224554e+00,-7.096533250173301388e-01,7.068516806246220030e-01
2.019935357130876582e+03,3.118344843387603760e-01,-4.450627966561683913e+00,-7.096533250173301388e-01,7.068516806246220030e-01
2.019935357130876582e+03,3.118344843387603760e-01,-5.084990445041372098e+00,-7.096533250173301388e-01,7.068516806246220030e-01
2.019935357130876582e+03,3.118344843387603760e-01,-4.611185821344041535e+00,-7.096533250173301388e-01,7.068516806246220030e-01
2.019935357130876582e+03,3.118344843387603760e-01,-5.254927218100175601e+00,-7.096533250173301388e-01,7.068516806246220030e-01
2.019935357130876582e+03,3.118344843387603760e-01,-4.941946655217552831e+00,-7.096533250173301388e-01,7.068516806246220030e-01
2.019935357130876582e+03,3.118344843387603760e-01,-4.909419248659903978e+00,-7.096533250173301388e-01,7.068516806246220030e-01
2.019935357130876582e+03,3.118344843387603760e-01,-4.947774393158497652e+00,-7.096533250173301388e-01,7.068516806246220030e-01
2.020034825904260515e+03,-1.562136292457580566e+00,-2.339581174488442272e+00,5.259880554852284229e-01,7.038084087542320066e-01
2.020034825904260515e+03,-1.562136292457580566e+00,-2.230027833544343530e+00,5.259880554852284229e-01,7.038084087542320066e-01
2.020034825904260515e+03,-1.562136292457580566e+00,-2.263453313643494003e+00,5.259880554852284229e-01,7.038084087542320066e-01
2.020034825904260515e+03,-1.562136292457580566e+00,-2.301202225441915328e+00,5.259880554852284229e-01,7.038084087542320066e-01
2.020034825904260515e+03,-1.562136292457580566e+00,-2.075235048756840062e+00,5.259880554852284229e-01,7.038084087542320066e-01
2.020034825904260515e+03,-1.562136292457580566e+00,-1.966475214252001669e+00,5.259880554852284229e-01,7.038084087542320066e-01
2.020034825904260515e+03,-1.562136292457580566e+00,-2.037494887586708714e+00,5.259880554852284229e-01,7.038084087542320066e-01
2.020034825904260515e+03,-1.562136292457580566e+00,-2.245391731225893750e+00,5.259880554852284229e-01,7.038084087542320066e-01
2.020034825904260515e+03,-1.562136292457580566e+00,-2.257428581063529727e+00,5.259880554852284229e-01,7.038084087542320066e-01
2.020035308165816105e+03,-1.553708672523498535e+00,-2.053409018111116424e+00,5.176043721014711441e-01,7.087111893385109607e-01
2.020035308165816105e+03,-1.553708672523498535e+00,-2.405218860857504026e+00,5.176043721014711441e-01,7.087111893385109607e-01
2.020035308165816105e+03,-1.553708672523498535e+00,-2.263567934377308077e+00,5.176043721014711441e-01,7.087111893385109607e-01
2.020035308165816105e+03,-1.553708672523498535e+00,-2.483445867923271599e+00,5.176043721014711441e-01,7.087111893385109607e-01
2.020035308165816105e+03,-1.553708672523498535e+00,-2.049889653619057395e+00,5.176043721014711441e-01,7.087111893385109607e-01
2.020035308165816105e+03,-1.553708672523498535e+00,-2.121766904253945540e+00,5.176043721014711441e-01,7.087111893385109607e-01
2.020035308165816105e+03,-1.553708672523498535e+00,-1.884960941343137408e+00,5.176043721014711441e-01,7.087111893385109607e-01
2.020035308165816105e+03,-1.553708672523498535e+00,-2.246300350093887399e+00,5.176043721014711441e-01,7.087111893385109607e-01
2.020035308165816105e+03,-1.553708672523498535e+00,-2.181139232206792844e+00,5.176043721014711441e-01,7.087111893385109607e-01
2.020071619789490342e+03,-6.642027497291564941e-01,-4.122759444336514534e+00,-3.610710560367281774e-01,7.078718317025251006e-01
2.020071619789490342e+03,-6.642027497291564941e-01,-3.944847807117318084e+00,-3.610710560367281774e-01,7.078718317025251006e-01
2.020071619789490342e+03,-6.642027497291564941e-01,-4.449441767024426397e+00,-3.610710560367281774e-01,7.078718317025251006e-01
2.020071619789490342e+03,-6.642027497291564941e-01,-4.169739062683474273e+00,-3.610710560367281774e-01,7.078718317025251006e-01
2.020071619789490342e+03,-6.642027497291564941e-01,-4.376360921411253990e+00,-3.610710560367281774e-01,7.078718317025251006e-01
2.020071619789490342e+03,-6.642027497291564941e-01,-4.343313724608633741e+00,-3.610710560367281774e-01,7.078718317025251006e-01
2.020071619789490342e+03,-6.642027497291564941e-01,-4.346789364928238086e+00,-3.610710560367281774e-01,7.078718317025251006e-01
2.020071619789490342e+03,-6.642027497291564941e-01,-3.927207405465436452e+00,-3.610710560367281774e-01,7.078718317025251006e-01
2.020071619789490342e+03,-6.642027497291564941e-01,-4.198199635835268673e+00,-3.610710560367281774e-01,7.078718317025251006e-01
2.020333786118555054e+03,2.388863563537597656e+00,4.165839165118242704e+00,5.837662880590334114e-01,7.130914140684687652e-01
2.020333786118555054e+03,2.388863563537597656e+00,4.166966508369732480e+00,5.837662880590334114e-01,7.130914140684687652e-01
2.020333786118555054e+03,2.388863563537597656e+00,4.271778247371543102e+00,5.837662880590334114e-01,7.130914140684687652e-01
2.020333786118555054e+03,2.388863563537597656e+00,4.332706531626055124e+00,5.837662880590334114e-01,7.130914140684687652e-01
2.020333786118555054e+03,2.388863563537597656e+00,4.248423403800334341e+00,5.837662880590334114e-01,7.130914140684687652e-01
2.020333786118555054e+03,2.388863563537597656e+00,4.289158871898202108e+00,5.837662880590334114e-01,7.130914140684687652e-01
2.020333786118555054e+03,2.388863563537597656e+00,4.303625959828281111e+00,5.837662880590334114e-01,7.130914140684687652e-01
2.020333786118555054e+03,2.388863563537597656e+00,4.451236092426217539e+00,5.837662880590334114e-01,7.130914140684687652e-01
2.020333786118555054e+03,2.388863563537597656e+00,4.861747572250177285e+00,5.837662880590334114e-01,7.130914140684687652e-01
2.020333988751818424e+03,2.390959501266479492e+00,4.106112195411729004e+00,5.818303823068181613e-01,7.151790708469724089e-01
2.020333988751818424e+03,2.390959501266479492e+00,4.137570007164029562e+00,5.818303823068181613e-01,7.151790708469724089e-01
2.020333988751818424e+03,2.390959501266479492e+00,4.209816801662725538e+00,5.818303823068181613e-01,7.151790708469724089e-01
2.020333988751818424e+03,2.390959501266479492e+00,4.163757178868316089e+00,5.818303823068181613e-01,7.151790708469724089e-01
2.020333988751818424e+03,2.390959501266479492e+00,4.115871465742568347e+00,5.818303823068181613e-01,7.151790708469724089e-01
2.020333988751818424e+03,2.390959501266479492e+00,4.174578632255730781e+00,5.818303823068181613e-01,7.151790708469724089e-01
2.020333988751818424e+03,2.390959501266479492e+00,3.935177882138461314e+00,5.818303823068181613e-01,7.151790708469724089e-01
2.020333988751818424e+03,2.390959501266479492e+00,4.156202363705862268e+00,5.818303823068181613e-01,7.151790708469724089e-01
2.020333988751818424e+03,2.390959501266479492e+00,4.491251371286885785e+00,5.818303823068181613e-01,7.151790708469724089e-01
2.020394996271093305e+03,-2.703865766525268555e+00,-4.317562259585417195e+01,-6.990104117056973321e-01,7.247001993673694020e-01
2.020394996271093305e+03,-2.703865766525268555e+00,-4.261049094510807578e+01,-6.990104117056973321e-01,7.247001993673694020e-01
2.020394996271093305e+03,-2.703865766525268555e+00,-4.286834929714660802e+01,-6.990104117056973321e-01,7.247001993673694020e-01
2.020394996271093305e+03,-2.703865766525268555e+00,-4.294482783232511025e+01,-6.990104117056973321e-01,7.247001993673694020e-01
2.020394996271093305e+03,-2.703865766525268555e+00,-4.258226850187484303e+01,-6.990104117056973321e-01,7.247001993673694020e-01
2.020394996271093305e+03,-2.703865766525268555e+00,-4.279556688633824990e+01,-6.990104117056973321e-01,7.247001993673694020e-01
2.020394996271093305e+03,-2.703865766525268555e+00,-4.284360004207272965e+01,-6.990104117056973321e-01,7.247001993673694020e-01
2.020394996271093305e+03,-2.703865766525268555e+00,-4.317194800838968405e+01,-6.990104117056973321e-01,7.247001993673694020e-01
2.020394996271093305e+03,-2.703865766525268555e+00,-4.279337940844477828e+01,-6.990104117056973321e-01,7.247001993673694020e-01
2.020485314102879101e+03,1.705937504768371582e+00,2.725998282317171117e+01,6.698446481652291506e-01,7.194220639161600372e-01
2.020485314102879101e+03,1.705937504768371582e+00,2.712727742551181009e+01,6.698446481652291506e-01,7.194220639161600372e-01
2.020485314102879101e+03,1.705937504768371582e+00,2.723439616828261123e+01,6.698446481652291506e-01,7.194220639161600372e-01
2.020485314102879101e+03,1.705937504768371582e+00,2.738736268992127876e+01,6.698446481652291506e-01,7.194220639161600372e-01
2.020485314102879101e+03,1.705937504768371582e+00,2.686572252577020592e+01,6.698446481652291506e-01,7.194220639161600372e-01
2.020485314102879101e+03,1.705937504768371582e+00,2.726511554123277747e+01,6.698446481652291506e-01,7.194220639161600372e-01
2.020485314102879101e+03,1.705937504768371582e+00,2.740462930829525234e+01,6.698446481652291506e-01,7.194220639161600372e-01
2.020485314102879101e+03,1.705937504768371582e+00,2.709070022274782019e+01,6.698446481652291506e-01,7.194220639161600372e-01
2.020485314102879101e+03,1.705937504768371582e+00,2.736540428017727677e+01,6.698446481652291506e-01,7.194220639161600372e-01
2.020485516737353464e+03,1.703490257263183594e+00,2.772589943186589068e+01,6.708257995049404787e-01,7.181597282612236510e-01
2.020485516737353464e+03,1.703490257263183594e+00,2.720505705076478620e+01,6.708257995049404787e-01,7.181597282612236510e-01
2.020485516737353464e+03,1.703490257263183594e+00,2.753158172425563777e+01,6.708257995049404787e-01,7.181597282612236510e-01
2.020485516737353464e+03,1.703490257263183594e+00,2.702144520956564122e+01,6.708257995049404787e-01,7.181597282612236510e-01
2.020485516737353464e+03,1.703490257263183594e+00,2.739581030123760641e+01,6.708257995049404787e-01,7.181597282612236510e-01
2.020485516737353464e+03,1.703490257263183594e+00,2.732325865316625269e+01,6.708257995049404787e-01,7.181597282612236510e-01
2.020485516737353464e+03,1.703490257263183594e+00,2.721833298285465830e+01,6.708257995049404787e-01,7.181597282612236510e-01
2.020485516737353464e+03,1.703490257263183594e+00,2.745767225208412654e+01,6.708257995049404787e-01,7.181597282612236510e-01
2.020485516737353464e+03,1.703490257263183594e+00,2.742453857849561061e+01,6.708257995049404787e-01,7.181597282612236510e-01
2.020816906310616559e+03,-5.278516411781311035e-01,3.499928512725458063e+01,4.717376903676928634e-01,7.175308610938624376e-01
2.020816906310616559e+03,-5.278516411781311035e-01,3.525148619055188703e+01,4.717376903676928634e-01,7.175308610938624376e-01
2.020816906310616559e+03,-5.278516411781311035e-01,3.480706654387741139e+01,4.717376903676928634e-01,7.175308610938624376e-01
2.020816906310616559e+03,-5.278516411781311035e-01,3.536001506136113903e+01,4.717376903676928634e-01,7.175308610938624376e-01
2.020816906310616559e+03,-5.278516411781311035e-01,3.478224681282232922e+01,4.717376903676928634e-01,7.175308610938624376e-01
2.020816906310616559e+03,-5.278516411781311035e-01,3.488383792088160362e+01,4.717376903676928634e-01,7.175308610938624376e-01
2.020816906310616559e+03,-5.278516411781311035e-01,3.488392810785159526e+01,4.717376903676928634e-01,7.175308610938624376e-01
2.020816906310616559e+03,-5.278516411781311035e-01,3.513473200926985385e+01,4.717376903676928634e-01,7.175308610938624376e-01
2.020816906310616559e+03,-5.278516411781311035e-01,3.480185268831800016e+01,4.717376903676928634e-01,7.175308610938624376e-01
2.020817108917435689e+03,-5.247922539710998535e-01,3.501868760186005858e+01,4.689963759109150865e-01,7.198604197241769143e-01
2.020817108917435689e+03,-5.247922539710998535e-01,3.530263618096950040e+01,4.689963759109150865e-01,7.198604197241769143e-01
2.020817108917435689e+03,-5.247922539710998535e-01,3.547245023810845055e+01,4.689963759109150865e-01,7.198604197241769143e-01
2.020817108917435689e+03,-5.247922539710998535e-01,3.528968433514785374e+01,4.689963759109150865e-01,7.198604197241769143e-01
2.020817108917435689e+03,-5.247922539710998535e-01,3.515390463184990466e+01,4.689963759109150865e-01,7.198604197241769143e-01
2.020817108917435689e+03,-5.247922539710998535e-01,3.544752687206542419e+01,4.689963759109150865e-01,7.198604197241769143e-01
2.020817108917435689e+03,-5.247922539710998535e-01,3.522109503950294851e+01,4.689963759109150865e-01,7.198604197241769143e-01
2.020817108917435689e+03,-5.247922539710998535e-01,3.524409974145051905e+01,4.689963759109150865e-01,7.198604197241769143e-01
2.020817108917435689e+03,-5.247922539710998535e-01,3.496072490951524969e+01,4.689963759109150865e-01,7.198604197241769143e-01
2.020865503942915211e+03,5.506166219711303711e-01,4.664798337184173960e+01,-6.373301274079218315e-01,7.042627065046023205e-01
2.020865503942915211e+03,5.506166219711303711e-01,4.681667939529818767e+01,-6.373301274079218315e-01,7.042627065046023205e-01
2.020865503942915211e+03,5.506166219711303711e-01,4.676695047102862191e+01,-6.373301274079218315e-01,7.042627065046023205e-01
2.020865503942915211e+03,5.506166219711303711e-01,4.693790363456376014e+01,-6.373301274079218315e-01,7.042627065046023205e-01
2.020865503942915211e+03,5.506166219711303711e-01,4.673209089063074373e+01,-6.373301274079218315e-01,7.042627065046023205e-01
2.020865503942915211e+03,5.506166219711303711e-01,4.705656304956543323e+01,-6.373301274079218315e-01,7.042627065046023205e-01
2.020865503942915211e+03,5.506166219711303711e-01,4.680059668013742424e+01,-6.373301274079218315e-01,7.042627065046023205e-01
2.020865503942915211e+03,5.506166219711303711e-01,4.658214009912032338e+01,-6.373301274079218315e-01,7.042627065046023205e-01
2.020865503942915211e+03,5.506166219711303711e-01,4.700802682045879521e+01,-6.373301274079218315e-01,7.042627065046023205e-01
2.020957826138241444e+03,-1.341970801353454590e+00,-6.197296263389276305e+00,6.918002046599438515e-01,7.090595334910629877e-01
2.020957826138241444e+03,-1.341970801353454590e+00,-5.346348949128881145e+00,6.918002046599438515e-01,7.090595334910629877e-01
2.020957826138241444e+03,-1.341970801353454590e+00,-5.889809836728662873e+00,6.918002046599438515e-01,7.090595334910629877e-01
2.020957826138241444e+03,-1.341970801353454590e+00,-5.497487512763601814e+00,6.918002046599438515e-01,7.090595334910629877e-01
2.020957826138241444e+03,-1.341970801353454590e+00,-6.039395077830967296e+00,6.918002046599438515e-01,7.090595334910629877e-01
2.020957826138241444e+03,-1.341970801353454590e+00,-6.057104117563726575e+00,6.918002046599438515e-01,7.090595334910629877e-01
2.020957826138241444e+03,-1.341970801353454590e+00,-5.642617915996153144e+00,6.918002046599438515e-01,7.090595334910629877e-01
2.020957826138241444e+03,-1.341970801353454590e+00,-5.617548931764650533e+00,6.918002046599438515e-01,7.090595334910629877e-01
2.020957826138241444e+03,-1.341970801353454590e+00,-6.027807915584936893e+00,6.918002046599438515e-01,7.090595334910629877e-01
2.020958028742204760e+03,-1.343678236007690430e+00,-6.129689670922530809e+00,6.923106019208038475e-01,7.083623022975361616e-01
2.020958028742204760e+03,-1.343678236007690430e+00,-6.051429266932910167e+00,6.923106019208038475e-01,7.083623022975361616e-01
2.020958028742204760e+03,-1.343678236007690430e+00,-5.845853229488573888e+00,6.923106019208038475e-01,7.083623022975361616e-01
2.020958028742204760e+03,-1.343678236007690430e+00,-6.292711921061821201e+00,6.923106019208038475e-01,7.083623022975361616e-01
2.020958028742204760e+03,-1.343678236007690430e+00,-6.087984072823386938e+00,6.923106019208038475e-01,7.083623022975361616e-01
2.020958028742204760e+03,-1.343678236007690430e+00,-6.067061577775270109e+00,6.923106019208038475e-01,7.083623022975361616e-01
2.020958028742204760e+03,-1.343678236007690430e+00,-5.980963597050653391e+00,6.923106019208038475e-01,7.083623022975361616e-01
2.020958028742204760e+03,-1.343678236007690430e+00,-6.062198423740891684e+00,6.923106019208038475e-01,7.083623022975361616e-01
2.020958028742204760e+03,-1.343678236007690430e+00,-5.967813701073781729e+00,6.923106019208038475e-01,7.083623022975361616e-01
2.021064745347119469e+03,-5.775868892669677734e-01,2.382854993371773134e+01,-4.009960362362020025e-01,7.034206017334396766e-01
2.021064745347119469e+03,-5.775868892669677734e-01,2.388817699134202854e+01,-4.009960362362020025e-01,7.034206017334396766e-01
2.021064745347119469e+03,-5.775868892669677734e-01,2.370418615343226776e+01,-4.009960362362020025e-01,7.034206017334396766e-01
2.021064745347119469e+03,-5.775868892669677734e-01,2.366841875077684421e+01,-4.009960362362020025e-01,7.034206017334396766e-01
2.021064745347119469e+03,-5.775868892669677734e-01,2.381227736452379062e+01,-4.009960362362020025e-01,7.034206017334396766e-01
2.021064745347119469e+03,-5.775868892669677734e-01,2.399248312059733124e+01,-4.009960362362020025e-01,7.034206017334396766e-01
2.021064745347119469e+03,-5.775868892669677734e-01,2.381981905290940560e+01,-4.009960362362020025e-01,7.034206017334396766e-01
2.021064745347119469e+03,-5.775868892669677734e-01,2.366995973053041169e+01,-4.009960362362020025e-01,7.034206017334396766e-01
2.021064745347119469e+03,-5.775868892669677734e-01,2.373615121388660754e+01,-4.009960362362020025e-01,7.034206017334396766e-01
2.021065227621833628e+03,-5.899471640586853027e-01,2.295590455103171479e+01,-3.938524956631110352e-01,7.061511346348495755e-01
2.021065227621833628e+03,-5.899471640586853027e-01,2.279040153948462688e+01,-3.938524956631110352e-01,7.061511346348495755e-01
2.021065227621833628e+03,-5.899471640586853027e-01,2.317997614923936922e+01,-3.938524956631110352e-01,7.061511346348495755e-01
2.021065227621833628e+03,-5.899471640586853027e-01,2.324718637725179349e+01,-3.938524956631110352e-01,7.061511346348495755e-01
2.021065227621833628e+03,-5.899471640586853027e-01,2.337674315739849362e+01,-3.938524956631110352e-01,7.061511346348495755e-01
2.021065227621833628e+03,-5.899471640586853027e-01,2.316853496226898557e+01,-3.938524956631110352e-01,7.061511346348495755e-01
2.021065227621833628e+03,-5.899471640586853027e-01,2.319533527826392216e+01,-3.938524956631110352e-01,7.061511346348495755e-01
2.021065227621833628e+03,-5.899471640586853027e-01,2.296437192643057301e+01,-3.938524956631110352e-01,7.061511346348495755e-01
2.021065227621833628e+03,-5.899471640586853027e-01,2.322939749830937473e+01,-3.938524956631110352e-01,7.061511346348495755e-01
2.021065430232477411e+03,-5.951555967330932617e-01,2.299750747153468211e+01,-3.908398532972264805e-01,7.072818740039169549e-01
2.021065430232477411e+03,-5.951555967330932617e-01,2.305221718681010756e+01,-3.908398532972264805e-01,7.072818740039169549e-01
